(title "Wall Shear Stress")
(labels "Position" "Wall Shear Stress")

((xy/key/label "healthy_wall")
-0.00617908	4.04232
-0.00617913	4.04516
0.0168548	0.718536
0.0168548	0.698063
-0.0123753	1.22909
0.0165551	0.683728
0.0165551	0.676309
-0.00610713	4.14512
-0.00610716	4.14808
-0.0120763	1.25988
0.0165551	0.69155
0.0165551	0.670866
-0.0117773	1.29514
0.0162554	0.656758
0.0162555	0.649177
-0.0114785	1.33529
0.0162554	0.664768
0.0162554	0.643693
-0.0111798	1.38086
0.0159557	0.629979
0.0159558	0.622231
-0.0108812	1.43246
0.0159557	0.638135
0.0159557	0.616692
-0.0105827	1.49064
0.015656	0.603204
0.0156561	0.595431
-0.0102841	1.55601
0.015656	0.611368
0.015656	0.589904
-0.00998542	1.62996
0.0153563	0.576107
0.0153564	0.568512
-0.00968765	1.7136
0.0153563	0.584147
0.0153563	0.563115
-0.00939014	1.80732
0.0150567	0.548217
0.0150567	0.540852
-0.00909293	1.91202
0.0150566	0.556099
0.0150567	0.535649
-0.00879605	2.02933
0.014757	0.519055
0.0147571	0.511798
-0.00849953	2.16083
0.0147569	0.526847
0.014757	0.506727
-0.00820341	2.30914
0.0144574	0.488947
0.0144575	0.481659
-0.00790769	2.4781
0.0144573	0.496745
0.0144574	0.476594
-0.00761241	2.66703
0.0141577	0.458738
0.0141578	0.451367
-0.00731707	2.87364
0.0141576	0.466588
0.0141577	0.446247
-0.00702365	3.11345
0.0138581	0.428875
0.0138582	0.421447
-0.00675791	3.3751
0.013858	0.436763
0.0138581	0.41628
-0.0065484	3.60211
0.0135585	0.399379
0.0135587	0.39194
-0.00638856	3.78234
0.0135583	0.407275
0.0135585	0.386743
-0.00627225	3.92362
0.013259	0.370252
0.0132591	0.362823
-0.00617917	4.04738
0.0132588	0.378133
0.013259	0.357612
-0.00610719	4.15038
0.0129594	0.341536
0.0129596	0.334128
-0.00605017	4.2352
0.0129592	0.349372
0.0129594	0.328923
-0.006	4.31177
0.01266	0.31308
0.0126602	0.305716
0.0126598	0.32085
0.01266	0.300545
-0.0213509	53.3847
-0.02165	89.3324
0.0123606	0.284631
0.0123608	0.277321
-0.0210517	9.00741
0.0123603	0.29233
0.0123606	0.272194
-0.0207526	1.06024
0.0120612	0.256058
0.0120615	0.248793
-0.0204534	1.93285
0.012061	0.263695
0.0120612	0.243691
-0.0201543	2.07196
0.011762	0.227366
0.0117623	0.220127
-0.0198552	1.70823
0.0117617	0.234956
0.011762	0.215024
-0.019556	1.53902
0.0114628	0.198621
0.0114632	0.191391
-0.0192568	1.44922
0.0114625	0.206178
0.0114628	0.186265
-0.0189577	1.38077
0.0111638	0.169918
0.0111641	0.162679
-0.0186585	1.32159
0.0111634	0.177455
0.0111638	0.157518
-0.0183593	1.27333
0.0108649	0.141363
0.0108653	0.13411
-0.0180601	1.23446
0.0108645	0.14889
0.0108649	0.128912
-0.0177609	1.20327
0.010566	0.113176
0.0105664	0.10591
-0.0174617	1.17805
0.0105656	0.120684
0.010566	0.100674
-0.0171625	1.15771
0.010267	0.0856231
0.0102674	0.0783477
-0.0168633	1.14151
0.0102666	0.0930715
0.010267	0.0730578
-0.0165641	1.1289
0.00996798	0.059048
0.00996843	0.0519975
-0.0162649	1.11943
0.00996754	0.0663826
0.00996798	0.0469394
-0.0159657	1.1127
0.00966978	0.0356103
0.00967024	0.030103
-0.0156664	1.10845
0.00966933	0.0419723
0.00966978	0.0266275
-0.0153672	1.1067
0.00937182	0.0238302
0.00937229	0.0237308
-0.015068	1.10719
0.00937135	0.0255409
0.00937182	0.0244591
-0.0147688	1.10948
0.00907411	0.0313102
0.00907459	0.0366686
-0.0144695	1.11393
0.00907364	0.0270319
0.00907411	0.0409081
-0.0141703	1.1211
0.00877668	0.0504933
0.00877716	0.0575844
-0.0138711	1.13104
0.00877621	0.0435421
0.00877668	0.0627443
-0.0135719	1.14385
0.00847957	0.0712265
0.00848003	0.0789081
-0.0132728	1.15977
0.00847911	0.0635006
0.00847957	0.0843885
-0.0129736	1.17902
0.00818276	0.0906181
0.00818321	0.0987065
-0.0126745	1.20182
0.00818232	0.0824164
0.00818276	0.104381
-0.0123755	1.22844
0.0078863	0.106975
0.00788673	0.115511
-0.0120765	1.25918
0.00788589	0.0984013
0.0078863	0.121486
-0.0117776	1.2944
0.00759022	0.119259
0.00759061	0.128282
-0.0114788	1.3345
0.00758984	0.110224
0.00759022	0.134516
-0.0111801	1.38
0.00729401	0.126328
0.00729436	0.135803
-0.0108815	1.43154
0.00729368	0.116772
0.00729401	0.142376
-0.010583	1.48967
0.00700955	0.127093
0.00700984	0.137098
-0.0102844	1.55497
0.00700927	0.11694
0.00700955	0.144098
-0.00998576	1.62884
0.00675901	0.121595
0.00675924	0.132231
-0.009688	1.7124
0.00675878	0.110914
0.00675901	0.139678
-0.0093905	1.80603
0.00655949	0.111722
0.00655967	0.122898
-0.00909329	1.91064
0.00655931	0.1005
0.00655949	0.130703
-0.00879641	2.02786
0.00640053	0.099727
0.00640066	0.111324
-0.00849987	2.15927
0.0064004	0.0880434
0.00640053	0.119384
-0.00820374	2.30748
0.00628207	0.0879042
0.00628217	0.0998166
-0.007908	2.47633
0.00628197	0.0758903
0.00628207	0.108067
-0.0076127	2.66515
0.0061879	0.0761658
0.00618796	0.0883145
-0.00731732	2.87167
0.00618783	0.0639498
0.0061879	0.0966843
-0.00702386	3.11136
0.00611262	0.0648883
0.00611266	0.0771336
-0.00675807	3.37292
0.00611258	0.0527204
0.00611262	0.0855363
-0.00654852	3.59984
0.00605082	0.054489
0.00605084	0.0666428
-0.00638866	3.78
0.0060508	0.0423892
0.00605082	0.0750862
-0.00627232	3.92124
0.006	0.0449769
0.006	0.0570163
-0.00617921	4.04494
0.006	0.0328661
0.006	0.065359
-0.00610721	4.1479
-0.00605018	4.23265
-0.006	4.30912
0.0213503	1.11425
0.02165	1.13171
0.0210506	1.0802
-0.0213509	53.3874
-0.02165	89.3185
0.0207509	1.0499
-0.0210517	9.0133
0.0204513	1.02556
-0.0207526	1.05259
0.0201516	1.00395
-0.0204534	1.92979
0.0198519	0.981382
-0.0201543	2.07271
0.0195522	0.95779
-0.0198552	1.70847
0.0192525	0.933506
-0.019556	1.53807
0.0189528	0.908783
-0.0192568	1.44837
0.0186531	0.883644
-0.0189577	1.38052
0.0183534	0.858067
-0.0186585	1.32163
0.0180536	0.832041
-0.0183593	1.27335
0.0177539	0.805637
-0.0180602	1.23443
0.0174542	0.779011
-0.017761	1.20322
0.0171545	0.752174
-0.0174618	1.17799
0.0168548	0.725204
-0.0171626	1.15762
0.0165551	0.698352
-0.0168634	1.14139
0.0162554	0.671721
-0.0165642	1.12876
0.0159556	0.645183
-0.016265	1.11927
0.0156559	0.618412
-0.0159657	1.11253
0.0153562	0.591118
-0.0156665	1.10826
0.0150565	0.562995
-0.0153673	1.10648
0.0147568	0.533701
-0.0150681	1.10696
0.0144571	0.503592
-0.0147689	1.10922
0.0141575	0.473447
-0.0144697	1.11364
0.0138578	0.443629
-0.0141705	1.12078
0.0135582	0.414132
-0.0138713	1.13068
0.0132586	0.384959
-0.0135721	1.14346
0.012959	0.356141
-0.0132729	1.15933
0.0126595	0.327549
-0.0129738	1.17853
0.0123601	0.29896
-0.0126747	1.20128
0.0120607	0.270259
-0.0123757	1.22784
0.0117614	0.241459
-0.0120767	1.25851
0.0114622	0.212628
-0.0117779	1.29366
0.0111631	0.183862
-0.0114791	1.33368
0.0108641	0.15526
-0.0111804	1.3791
0.0105652	0.127009
-0.0108818	1.43055
0.0102662	0.0993326
-0.0105834	1.48858
0.00996711	0.072552
-0.0102847	1.55377
0.00966888	0.0475508
-0.00998612	1.62752
0.0093709	0.0281849
-0.00968837	1.71095
0.00907319	0.0246955
-0.00939087	1.80446
0.00877576	0.0380757
-0.00909366	1.90893
0.00847867	0.0571965
-0.00879677	2.02598
0.00818189	0.0757637
-0.00850023	2.15723
0.00788548	0.0915148
-0.00820408	2.30527
0.00758947	0.102966
-0.00790832	2.47393
0.00729335	0.109096
-0.007613	2.66256
0.00700899	0.108851
-0.00731758	2.86888
0.00675857	0.10238
-0.00702408	3.10834
0.00655914	0.0915519
-0.00675825	3.36969
0.00640027	0.0787652
-0.00654866	3.59645
0.00628188	0.0663487
-0.00638876	3.77645
0.00618777	0.0543688
-0.00627239	3.91757
0.00611254	0.0431702
-0.00617926	4.04117
0.00605078	0.0327117
-0.00610724	4.14402
0.006	0.0233488
-0.0060502	4.22864
-0.006	4.30502
0.0213503	1.11688
0.02165	1.13428
0.0210506	1.08297
-0.0213509	53.3988
-0.02165	89.3274
0.0207509	1.05282
-0.0210517	9.01821
0.0204513	1.02864
-0.0207526	1.04921
0.0201516	1.00718
-0.0204534	1.9299
0.0198519	0.984769
-0.0201543	2.07441
0.0195522	0.961312
-0.0198552	1.70932
0.0192525	0.937177
-0.019556	1.53785
0.0189528	0.912631
-0.0192569	1.44809
0.0186531	0.887665
-0.0189577	1.38062
0.0183533	0.862222
-0.0186585	1.32191
0.0180536	0.836296
-0.0183594	1.27361
0.0177539	0.809968
-0.0180602	1.23464
0.0174542	0.783396
-0.017761	1.20341
0.0171545	0.756607
-0.0174618	1.17817
0.0168548	0.729689
-0.0171626	1.15778
0.016555	0.702903
-0.0168634	1.14153
0.0162553	0.676351
-0.0165642	1.1289
0.0159556	0.649866
-0.016265	1.1194
0.0156559	0.623076
-0.0159658	1.11266
0.0153561	0.595748
-0.0156666	1.10838
0.0150564	0.567635
-0.0153674	1.1066
0.0147567	0.538366
-0.0150682	1.10707
0.014457	0.508246
-0.014769	1.10932
0.0141573	0.478071
-0.0144698	1.11372
0.0138577	0.448233
-0.0141706	1.12084
0.013558	0.418718
-0.0138714	1.13073
0.0132584	0.389503
-0.0135723	1.14347
0.0129588	0.360616
-0.0132731	1.15933
0.0126593	0.331952
-0.012974	1.17849
0.0123598	0.303309
-0.0126749	1.2012
0.0120604	0.274557
-0.0123759	1.22773
0.0117611	0.245697
-0.012077	1.25838
0.0114619	0.216811
-0.0117781	1.29348
0.0111627	0.187992
-0.0114793	1.33346
0.0108638	0.159341
-0.0111807	1.37884
0.0105648	0.131035
-0.0108822	1.43024
0.0102658	0.103286
-0.0105837	1.48822
0.00996669	0.0764277
-0.0102851	1.55336
0.00966845	0.0510533
-0.00998649	1.62705
0.00937046	0.0302409
-0.00968875	1.71041
0.00907274	0.0237808
-0.00939125	1.80385
0.00877532	0.0349186
-0.00909405	1.90824
0.00847823	0.0534395
-0.00879716	2.02522
0.00818148	0.071831
-0.00850061	2.15638
0.00788509	0.0875667
-0.00820444	2.30433
0.00758911	0.0988561
-0.00790866	2.47287
0.00729303	0.104786
-0.00761331	2.66138
0.00700873	0.104372
-0.00731786	2.86759
0.00675835	0.0976812
-0.00702431	3.10693
0.00655898	0.0867073
-0.00675843	3.36813
0.00640015	0.0737959
-0.0065488	3.59479
0.00628179	0.0612928
-0.00638886	3.77472
0.00618771	0.0493612
-0.00627247	3.91576
0.00611251	0.0380645
-0.00617931	4.0393
0.00605077	0.0275049
-0.00610727	4.14209
0.006	0.0183198
-0.00605021	4.22665
-0.006	4.30299
0.0213503	1.11748
0.02165	1.13485
0.0210506	1.08367
-0.0213509	53.4049
-0.02165	89.3279
0.0207509	1.05364
-0.0210517	9.0244
0.0204513	1.02955
-0.0207526	1.04804
0.0201516	1.00823
-0.0204535	1.92975
0.0198519	0.985946
-0.0201543	2.0756
0.0195522	0.96254
-0.0198552	1.70988
0.0192525	0.938421
-0.019556	1.53771
0.0189528	0.913891
-0.0192569	1.44787
0.0186531	0.888918
-0.0189577	1.38064
0.0183533	0.863465
-0.0186585	1.32208
0.0180536	0.837535
-0.0183594	1.2738
0.0177539	0.811204
-0.0180602	1.23481
0.0174542	0.78463
-0.017761	1.20359
0.0171545	0.757842
-0.0174618	1.17834
0.0168547	0.730909
-0.0171627	1.15795
0.016555	0.704072
-0.0168635	1.14172
0.0162553	0.677464
-0.0165643	1.12909
0.0159555	0.650952
-0.0162651	1.11961
0.0156558	0.624165
-0.0159659	1.11288
0.0153561	0.596896
-0.0156667	1.10861
0.0150563	0.568887
-0.0153675	1.10683
0.0147566	0.539692
-0.0150683	1.1073
0.0144569	0.509574
-0.0147691	1.10954
0.0141572	0.479348
-0.0144699	1.11394
0.0138575	0.449448
-0.0141707	1.12104
0.0135579	0.41988
-0.0138716	1.13091
0.0132582	0.390619
-0.0135724	1.14364
0.0129586	0.361685
-0.0132733	1.15947
0.0126591	0.332983
-0.0129742	1.1786
0.0123596	0.304318
-0.0126752	1.20129
0.0120601	0.275544
-0.0123762	1.2278
0.0117608	0.246653
-0.0120773	1.25841
0.0114616	0.217731
-0.0117784	1.29349
0.0111624	0.188877
-0.0114796	1.33344
0.0108634	0.160193
-0.011181	1.37878
0.0105645	0.131847
-0.0108825	1.43015
0.0102654	0.104038
-0.0105841	1.48809
0.00996628	0.0770998
-0.0102855	1.55318
0.00966803	0.0515812
-0.00998687	1.62684
0.00937003	0.0304503
-0.00968914	1.71016
0.00907231	0.0235435
-0.00939165	1.80354
0.00877489	0.0344684
-0.00909445	1.90788
0.00847781	0.0530414
-0.00879756	2.0248
0.00818107	0.0715358
-0.008501	2.15591
0.00788471	0.0873823
-0.00820482	2.30379
0.00758876	0.0987449
-0.00790901	2.47226
0.00729272	0.104773
-0.00761363	2.6607
0.00700847	0.104514
-0.00731814	2.86684
0.00675814	0.0980128
-0.00702455	3.1061
0.00655881	0.0871996
-0.00675862	3.36724
0.00640003	0.0744113
-0.00654894	3.59387
0.0062817	0.0619767
-0.00638897	3.77377
0.00618765	0.0500629
-0.00627254	3.91481
0.00611247	0.038805
-0.00617936	4.03835
0.00605075	0.0282514
-0.00610731	4.14112
0.006	0.0188567
-0.00605023	4.22563
-0.006	4.30195
0.0213503	1.11583
0.02165	1.13321
0.0210506	1.08207
-0.0213509	53.3988
-0.02165	89.3088
0.0207509	1.0521
-0.0210517	9.03127
0.0204513	1.02798
-0.0207526	1.0502
0.0201516	1.00671
-0.0204535	1.92959
0.0198519	0.984515
-0.0201543	2.07641
0.0195522	0.961049
-0.0198552	1.71024
0.0192525	0.936788
-0.019556	1.53783
0.0189528	0.912098
-0.0192569	1.44792
0.018653	0.886928
-0.0189577	1.38076
0.0183533	0.861293
-0.0186586	1.32225
0.0180536	0.835219
-0.0183594	1.27398
0.0177539	0.808774
-0.0180602	1.23498
0.0174542	0.782103
-0.0177611	1.20375
0.0171544	0.75523
-0.0174619	1.17851
0.0168547	0.7282
-0.0171627	1.15812
0.0165549	0.701198
-0.0168635	1.14189
0.0162552	0.674365
-0.0165643	1.12928
0.0159555	0.647673
-0.0162651	1.11981
0.0156557	0.620858
-0.0159659	1.1131
0.015356	0.593708
-0.0156667	1.10884
0.0150562	0.565868
-0.0153676	1.10707
0.0147565	0.536784
-0.0150684	1.10755
0.0144568	0.506674
-0.0147692	1.10979
0.0141571	0.476378
-0.01447	1.11418
0.0138574	0.44638
-0.0141709	1.12128
0.0135577	0.416718
-0.0138717	1.13113
0.0132581	0.387391
-0.0135726	1.14384
0.0129584	0.358436
-0.0132735	1.15965
0.0126589	0.329747
-0.0129744	1.17877
0.0123593	0.301094
-0.0126754	1.20145
0.0120599	0.272329
-0.0123764	1.22793
0.0117605	0.243453
-0.0120775	1.25853
0.0114612	0.214541
-0.0117787	1.29359
0.0111621	0.185692
-0.0114799	1.33352
0.0108631	0.157015
-0.0111813	1.37884
0.0105641	0.128669
-0.0108828	1.43018
0.010265	0.100844
-0.0105844	1.4881
0.00996588	0.0738564
-0.0102858	1.55317
0.00966761	0.0484863
-0.00998726	1.62681
0.00936961	0.0283514
-0.00968954	1.7101
0.00907188	0.0240585
-0.00939206	1.80345
0.00877447	0.0372501
-0.00909486	1.90777
0.0084774	0.0565973
-0.00879797	2.02468
0.00818067	0.0754545
-0.0085014	2.15575
0.00788434	0.0915073
-0.0082052	2.30361
0.00758842	0.103217
-0.00790938	2.47205
0.00729242	0.109661
-0.00761397	2.66048
0.00700821	0.109853
-0.00731844	2.86659
0.00675794	0.103845
-0.0070248	3.10584
0.00655866	0.093423
-0.00675882	3.367
0.00639991	0.0810124
-0.00654909	3.59366
0.00628162	0.0688969
-0.00638908	3.77359
0.00618759	0.0570672
-0.00627262	3.91468
0.00611244	0.0459425
-0.00617942	4.03826
0.00605073	0.03557
-0.00610734	4.14105
0.006	0.0259474
-0.00605024	4.22559
-0.006	4.30191
0.0213503	1.11229
0.02165	1.12971
0.0210506	1.07853
-0.0213509	53.4052
-0.02165	89.3203
0.0207509	1.0485
-0.0210517	9.036
0.0204513	1.02424
-0.0207526	1.055
0.0201516	1.0029
-0.0204535	1.93175
0.0198519	0.980684
-0.0201543	2.07748
0.0195522	0.957081
-0.0198552	1.71083
0.0192525	0.932612
-0.019556	1.5386
0.0189528	0.907691
-0.0192569	1.44864
0.018653	0.882232
-0.0189577	1.38129
0.0183533	0.856268
-0.0186586	1.32265
0.0180536	0.82989
-0.0183594	1.27431
0.0177539	0.803217
-0.0180602	1.23527
0.0174541	0.776367
-0.0177611	1.204
0.0171544	0.749348
-0.0174619	1.17872
0.0168546	0.722189
-0.0171627	1.15831
0.0165549	0.695003
-0.0168635	1.14207
0.0162552	0.667886
-0.0165644	1.12946
0.0159554	0.640887
-0.0162652	1.12
0.0156556	0.613919
-0.015966	1.11331
0.0153559	0.586841
-0.0156668	1.10907
0.0150562	0.55918
-0.0153676	1.10731
0.0147564	0.530235
-0.0150685	1.1078
0.0144567	0.500147
-0.0147693	1.11004
0.014157	0.469767
-0.0144701	1.11443
0.0138572	0.439638
-0.014171	1.12153
0.0135575	0.409851
-0.0138719	1.13137
0.0132579	0.380438
-0.0135727	1.14408
0.0129582	0.351458
-0.0132737	1.1599
0.0126586	0.322791
-0.0129746	1.17902
0.0123591	0.29417
-0.0126756	1.20169
0.0120596	0.265447
-0.0123767	1.22817
0.0117602	0.236623
-0.0120778	1.25878
0.0114609	0.207759
-0.011779	1.29385
0.0111618	0.178954
-0.0114803	1.33379
0.0108627	0.150315
-0.0111817	1.37913
0.0105637	0.122005
-0.0108832	1.43048
0.0102646	0.0942178
-0.0105848	1.48842
0.00996548	0.0672623
-0.0102862	1.55351
0.00966721	0.0423839
-0.00998766	1.62717
0.0093692	0.0251794
-0.00968996	1.71049
0.00907147	0.0263088
-0.00939249	1.80387
0.00877406	0.0431132
-0.00909529	1.90824
0.008477	0.063458
-0.00879839	2.02519
0.00818029	0.0828079
-0.00850181	2.15631
0.00788397	0.0992855
-0.0082056	2.30421
0.00758809	0.111547
-0.00790976	2.47274
0.00729213	0.118491
-0.00761431	2.66124
0.00700797	0.119171
-0.00731875	2.86742
0.00675774	0.113769
-0.00702506	3.10679
0.0065585	0.104041
-0.00675902	3.36808
0.0063998	0.0921893
-0.00654925	3.59485
0.00628154	0.0805233
-0.00638919	3.7749
0.00618753	0.0690096
-0.00627271	3.91607
0.0061124	0.0580505
-0.00617947	4.03973
0.00605072	0.0478554
-0.00610737	4.14261
0.006	0.0384158
-0.00605026	4.22725
-0.006	4.30362
0.0213503	1.10907
0.02165	1.12649
0.0210506	1.07536
-0.0213509	53.4164
-0.02165	89.3475
0.0207509	1.04532
-0.0210517	9.03945
0.0204513	1.02096
-0.0207526	1.06353
0.0201516	0.999544
-0.0204535	1.93635
0.0198519	0.977292
-0.0201543	2.07891
0.0195521	0.953699
-0.0198552	1.71154
0.0192525	0.929188
-0.019556	1.53987
0.0189527	0.904173
-0.0192569	1.4499
0.018653	0.87858
-0.0189577	1.38214
0.0183533	0.852389
-0.0186586	1.32317
0.0180536	0.825798
-0.0183594	1.2747
0.0177538	0.799022
-0.0180603	1.23558
0.0174541	0.772128
-0.0177611	1.20423
0.0171543	0.745089
-0.0174619	1.17888
0.0168546	0.717925
-0.0171628	1.15843
0.0165548	0.690716
-0.0168636	1.14216
0.0162551	0.663514
-0.0165644	1.12954
0.0159553	0.636367
-0.0162652	1.12009
0.0156556	0.609304
-0.0159661	1.11341
0.0153558	0.582294
-0.0156669	1.10919
0.0150561	0.554816
-0.0153677	1.10744
0.0147563	0.526038
-0.0150686	1.10795
0.0144566	0.496023
-0.0147694	1.1102
0.0141568	0.465613
-0.0144703	1.1146
0.0138571	0.4354
-0.0141711	1.12171
0.0135574	0.405544
-0.013872	1.13157
0.0132577	0.376093
-0.0135729	1.14429
0.012958	0.347094
-0.0132739	1.16012
0.0126584	0.318433
-0.0129748	1.17926
0.0123589	0.28985
-0.0126758	1.20195
0.0120594	0.261179
-0.0123769	1.22846
0.01176	0.232397
-0.012078	1.2591
0.0114606	0.20356
-0.0117793	1.2942
0.0111614	0.174778
-0.0114806	1.33419
0.0108624	0.146165
-0.011182	1.37958
0.0105634	0.11788
-0.0108836	1.43098
0.0102642	0.0901132
-0.0105852	1.48898
0.0099651	0.0631732
-0.0102866	1.55414
0.00966682	0.0385785
-0.00998808	1.62787
0.0093688	0.0234061
-0.00969038	1.71128
0.00907107	0.0279219
-0.00939292	1.80475
0.00877366	0.0467329
-0.00909573	1.90922
0.00847661	0.06762
-0.00879882	2.02628
0.00817991	0.0873046
-0.00850224	2.15752
0.00788362	0.104188
-0.00820601	2.30556
0.00758776	0.116737
-0.00791014	2.47425
0.00729185	0.123866
-0.00761467	2.66292
0.00700773	0.125136
-0.00731906	2.86927
0.00675755	0.120403
-0.00702532	3.10887
0.00655836	0.111118
-0.00675923	3.37038
0.00639969	0.099627
-0.00654941	3.59734
0.00628146	0.088294
-0.00638931	3.77758
0.00618748	0.0771256
-0.00627279	3.91886
0.00611237	0.0663871
-0.00617953	4.04263
0.0060507	0.0563147
-0.00610741	4.14567
0.006	0.0471137
-0.00605028	4.23047
-0.006	4.30696
0.0213503	1.10796
0.02165	1.12534
0.0210506	1.07438
-0.0213509	53.4085
-0.02165	89.3415
0.0207509	1.04455
-0.0210517	9.04384
0.0204512	1.02036
-0.0207526	1.0758
0.0201515	0.999043
-0.0204535	1.94161
0.0198518	0.976885
-0.0201543	2.0806
0.0195521	0.95347
-0.0198552	1.71223
0.0192524	0.929144
-0.019556	1.54121
0.0189527	0.904338
-0.0192569	1.45122
0.018653	0.878931
-0.0189577	1.38297
0.0183533	0.852724
-0.0186586	1.32364
0.0180535	0.826141
-0.0183594	1.275
0.0177538	0.7996
-0.0180603	1.2358
0.0174541	0.772991
-0.0177611	1.20435
0.0171543	0.746178
-0.0174619	1.17893
0.0168546	0.719192
-0.0171628	1.15843
0.0165548	0.69214
-0.0168636	1.14213
0.016255	0.665126
-0.0165644	1.1295
0.0159553	0.638191
-0.0162653	1.12006
0.0156555	0.611334
-0.0159661	1.11338
0.0153557	0.584516
-0.0156669	1.10918
0.015056	0.557216
-0.0153678	1.10746
0.0147562	0.528582
-0.0150686	1.10798
0.0144564	0.498669
